epoch,step,train_loss,val_loss
0,74,,3.428345203399658
0,74,10.545491218566895,
1,149,,2.2168946266174316
1,149,2.4391520023345947,
2,224,,2.1005589962005615
2,224,2.1425483226776123,
3,299,,1.9062458276748657
3,299,2.0385260581970215,
4,374,,1.7227119207382202
4,374,1.85136878490448,
5,449,,1.5594481229782104
5,449,1.6941684484481812,
6,524,,1.3795559406280518
6,524,1.5615897178649902,
7,599,,1.1234880685806274
7,599,1.3041623830795288,
8,674,,0.9763054847717285
8,674,1.0532292127609253,
9,749,,0.8595713376998901
9,749,0.9101817607879639,
10,824,,0.7433851361274719
10,824,0.879582941532135,
11,899,,0.6187662482261658
11,899,0.7381489872932434,
12,974,,0.6115573048591614
12,974,0.6054899096488953,
13,1049,,0.5088928937911987
13,1049,0.5588340759277344,
14,1124,,0.5344545245170593
14,1124,0.5220184326171875,
15,1199,,0.41071566939353943
15,1199,0.5005550980567932,
16,1274,,0.45772677659988403
16,1274,0.4419107139110565,
17,1349,,0.386448472738266
17,1349,0.4313395619392395,
18,1424,,0.36230283975601196
18,1424,0.39042243361473083,
19,1499,,0.39382705092430115
19,1499,0.3750297427177429,
20,1574,,0.3733845353126526
20,1574,0.3746992349624634,
21,1649,,0.3651670515537262
21,1649,0.357636958360672,
22,1724,,0.319974809885025
22,1724,0.3491526246070862,
23,1799,,0.3089326322078705
23,1799,0.3499753177165985,
24,1874,,0.27646398544311523
24,1874,0.3656066060066223,
25,1949,,0.23318517208099365
25,1949,0.2920178174972534,
26,2024,,0.21615199744701385
26,2024,0.25872915983200073,
27,2099,,0.21071310341358185
27,2099,0.25311657786369324,
28,2174,,0.20667806267738342
28,2174,0.24750737845897675,
29,2249,,0.20271316170692444
29,2249,0.23439504206180573,
30,2324,,0.19486361742019653
30,2324,0.23102793097496033,
31,2399,,0.19945336878299713
31,2399,0.22527125477790833,
32,2474,,0.18848223984241486
32,2474,0.22618748247623444,
33,2549,,0.19585730135440826
33,2549,0.21828801929950714,
34,2624,,0.18597932159900665
34,2624,0.20766505599021912,
35,2699,,0.1835879534482956
35,2699,0.20671749114990234,
36,2774,,0.17772820591926575
36,2774,0.20143409073352814,
37,2849,,0.17674048244953156
37,2849,0.19976641237735748,
38,2924,,0.1700163185596466
38,2924,0.19444939494132996,
39,2999,,0.16915194690227509
39,2999,0.1897725760936737,
40,3074,,0.16619524359703064
40,3074,0.18821869790554047,
41,3149,,0.16929449141025543
41,3149,0.1877564936876297,
42,3224,,0.1644546389579773
42,3224,0.18518801033496857,
43,3299,,0.15974876284599304
43,3299,0.18174797296524048,
44,3374,,0.1587676703929901
44,3374,0.18144871294498444,
45,3449,,0.15796063840389252
45,3449,0.17778125405311584,
46,3524,,0.1561560034751892
46,3524,0.17346522212028503,
47,3599,,0.1590997874736786
47,3599,0.17313241958618164,
48,3674,,0.15403178334236145
48,3674,0.173761785030365,
49,3749,,0.1508292406797409
49,3749,0.16950392723083496,
50,3824,,0.1562323421239853
50,3824,0.16641318798065186,
51,3899,,0.14878004789352417
51,3899,0.16685278713703156,
52,3974,,0.15563909709453583
52,3974,0.16463106870651245,
53,4049,,0.1559370458126068
53,4049,0.17085382342338562,
54,4124,,0.1453893929719925
54,4124,0.16198083758354187,
55,4199,,0.1511658877134323
55,4199,0.15664862096309662,
56,4274,,0.14553913474082947
56,4274,0.16068482398986816,
57,4349,,0.14997278153896332
57,4349,0.15472887456417084,
58,4424,,0.14538536965847015
58,4424,0.15727780759334564,
59,4499,,0.14639556407928467
59,4499,0.15353943407535553,
60,4574,,0.1448577344417572
60,4574,0.15432193875312805,
61,4649,,0.14146968722343445
61,4649,0.14949142932891846,
62,4724,,0.14554746448993683
62,4724,0.14750158786773682,
63,4799,,0.14244475960731506
63,4799,0.1493227183818817,
64,4874,,0.13918745517730713
64,4874,0.14439189434051514,
65,4949,,0.14134731888771057
65,4949,0.14703238010406494,
66,5024,,0.14666490256786346
66,5024,0.1476808488368988,
67,5099,,0.15108272433280945
67,5099,0.1464107185602188,
68,5174,,0.14641448855400085
68,5174,0.14412850141525269,
69,5249,,0.1388615220785141
69,5249,0.14006081223487854,
70,5324,,0.13819900155067444
70,5324,0.13885734975337982,
71,5399,,0.1377897560596466
71,5399,0.14088644087314606,
72,5474,,0.13965557515621185
72,5474,0.1370120495557785,
73,5549,,0.14051851630210876
73,5549,0.13707390427589417,
74,5624,,0.14104107022285461
74,5624,0.13439074158668518,
75,5699,,0.12731227278709412
75,5699,0.13875634968280792,
76,5774,,0.13304932415485382
76,5774,0.13062141835689545,
77,5849,,0.13234397768974304
77,5849,0.13208523392677307,
78,5924,,0.1291898787021637
78,5924,0.13197146356105804,
79,5999,,0.13355715572834015
79,5999,0.12761197984218597,
80,6074,,0.13478639721870422
80,6074,0.1261255443096161,
81,6149,,0.13301141560077667
81,6149,0.12329961359500885,
82,6224,,0.12840934097766876
82,6224,0.11747043579816818,
83,6299,,0.1357160210609436
83,6299,0.1526138186454773,
84,6374,,0.12265564501285553
84,6374,0.1393982321023941,
85,6449,,0.11500181257724762
85,6449,0.11284630745649338,
86,6524,,0.11539937555789948
86,6524,0.10971330106258392,
87,6599,,0.10991241037845612
87,6599,0.10908162593841553,
88,6674,,0.11840846389532089
88,6674,0.10824096947908401,
89,6749,,0.11627312004566193
89,6749,0.15005560219287872,
90,6824,,0.1046462282538414
90,6824,0.10785054415464401,
91,6899,,0.10496626794338226
91,6899,0.09843116998672485,
92,6974,,0.10017223656177521
92,6974,0.09868927299976349,
93,7049,,0.10561136901378632
93,7049,0.09649502485990524,
94,7124,,0.10545667260885239
94,7124,0.09774743765592575,
95,7199,,0.09622257202863693
95,7199,0.09685689955949783,
96,7274,,0.0988004207611084
96,7274,0.09114787727594376,
97,7349,,0.10578738152980804
97,7349,0.09097987413406372,
98,7424,,0.09778688848018646
98,7424,0.09185741096735,
99,7499,,0.09606321156024933
99,7499,0.08722803741693497,
100,7574,,0.09656987339258194
100,7574,0.09039764106273651,
101,7649,,0.0937795415520668
101,7649,0.08571984618902206,
102,7724,,0.1161392480134964
102,7724,0.08711009472608566,
103,7799,,0.08636345714330673
103,7799,0.08670178800821304,
104,7874,,0.08557657897472382
104,7874,0.08015196770429611,
105,7949,,0.13549664616584778
105,7949,0.08235515654087067,
106,8024,,0.11627920717000961
106,8024,0.19075368344783783,
107,8099,,0.08511032164096832
107,8099,0.09796570241451263,
108,8174,,0.07745538651943207
108,8174,0.07818445563316345,
109,8249,,0.07679949700832367
109,8249,0.07287696748971939,
110,8324,,0.07204971462488174
110,8324,0.07103583961725235,
111,8399,,0.07468582689762115
111,8399,0.06665236502885818,
112,8474,,0.07461954653263092
112,8474,0.0685531347990036,
113,8549,,0.07292185723781586
113,8549,0.06484472006559372,
114,8624,,0.08212766796350479
114,8624,0.06875863671302795,
115,8699,,0.0656706914305687
115,8699,0.06241503357887268,
116,8774,,0.06913000345230103
116,8774,0.05808478593826294,
117,8849,,0.08113996684551239
117,8849,0.06692657619714737,
118,8924,,0.3283805251121521
118,8924,0.2330777943134308,
119,8999,,0.09714719653129578
119,8999,0.14650383591651917,
120,9074,,0.09094361215829849
120,9074,0.10980138182640076,
121,9149,,0.10139890760183334
121,9149,0.1100611612200737,
122,9224,,0.08778319507837296
122,9224,0.09231431037187576,
123,9299,,0.08055746555328369
123,9299,0.08096014708280563,
124,9374,,0.07476665079593658
124,9374,0.07322648912668228,
125,9449,,0.07269790768623352
125,9449,0.06813513487577438,
126,9524,,0.06885030120611191
126,9524,0.062367286533117294,
127,9599,,0.06474338471889496
127,9599,0.06044473126530647,
128,9674,,0.061555344611406326
128,9674,0.05813943222165108,
129,9749,,0.061254072934389114
129,9749,0.05424920469522476,
130,9824,,0.06243978068232536
130,9824,0.05643676221370697,
131,9899,,0.057339273393154144
131,9899,0.05622737854719162,
132,9974,,0.05852942541241646
132,9974,0.05185217782855034,
133,10049,,0.06083790212869644
133,10049,0.06105148419737816,
134,10124,,0.05473446100950241
134,10124,0.05313931778073311,
135,10199,,0.052738677710294724
135,10199,0.048825908452272415,
136,10274,,0.05085284635424614
136,10274,0.047174420207738876,
137,10349,,0.055184345692396164
137,10349,0.05038879066705704,
138,10424,,0.0534563846886158
138,10424,0.04743580520153046,
139,10499,,0.04980152100324631
