epoch,step,train_loss,val_loss
0,74,,15.894889831542969
0,74,21.213584899902344,
1,149,,4.963748931884766
1,149,10.684911727905273,
2,224,,2.075007200241089
2,224,3.0826938152313232,
3,299,,1.4306553602218628
3,299,1.6556968688964844,
4,374,,1.1914293766021729
4,374,1.2967075109481812,
5,449,,0.9846943020820618
5,449,1.0744192600250244,
6,524,,0.7958375811576843
6,524,0.885053277015686,
7,599,,0.6340885758399963
7,599,0.7136415839195251,
8,674,,0.5160793662071228
8,674,0.5660370588302612,
9,749,,0.3813173770904541
9,749,0.44524866342544556,
10,824,,0.34152334928512573
10,824,0.3459974527359009,
11,899,,0.22966408729553223
11,899,0.2730284035205841,
12,974,,0.2111709862947464
12,974,0.21023811399936676,
13,1049,,0.1674344837665558
13,1049,0.18818312883377075,
14,1124,,0.15157394111156464
14,1124,0.15146461129188538,
15,1199,,0.15135960280895233
15,1199,0.143511101603508,
16,1274,,0.1247968077659607
16,1274,0.13092166185379028,
17,1349,,0.12003059685230255
17,1349,0.11782703548669815,
18,1424,,0.1273011416196823
18,1424,0.1185966357588768,
19,1499,,0.10648481547832489
19,1499,0.11192521452903748,
20,1574,,0.1010240688920021
20,1574,0.10160710662603378,
21,1649,,0.09831905364990234
21,1649,0.1004428043961525,
22,1724,,0.09612433612346649
22,1724,0.09921042621135712,
23,1799,,0.09263750165700912
23,1799,0.09593544900417328,
24,1874,,0.08823846280574799
24,1874,0.09169989079236984,
25,1949,,0.08658076822757721
25,1949,0.08662975579500198,
26,2024,,0.08479474484920502
26,2024,0.08294970542192459,
27,2099,,0.09520665556192398
27,2099,0.08418494462966919,
28,2174,,0.07982869446277618
28,2174,0.08980163931846619,
29,2249,,0.08807016909122467
29,2249,0.0855306088924408,
30,2324,,0.08520616590976715
30,2324,0.09189561754465103,
31,2399,,0.07444421201944351
31,2399,0.07463383674621582,
32,2474,,0.07376227527856827
32,2474,0.07246828079223633,
33,2549,,0.07363355904817581
33,2549,0.07083451747894287,
34,2624,,0.07723794877529144
34,2624,0.07152878493070602,
35,2699,,0.07518825680017471
35,2699,0.07347366213798523,
36,2774,,0.07321243733167648
36,2774,0.07122358679771423,
37,2849,,0.07574259489774704
37,2849,0.0706682875752449,
38,2924,,0.07043914496898651
38,2924,0.07043399661779404,
39,2999,,0.07132679224014282
39,2999,0.06730671226978302,
40,3074,,0.07242179661989212
40,3074,0.06785275042057037,
41,3149,,0.06768353283405304
41,3149,0.06681852042675018,
42,3224,,0.06826969981193542
42,3224,0.06406710296869278,
43,3299,,0.06822985410690308
43,3299,0.06404856592416763,
44,3374,,0.06717958301305771
44,3374,0.063249871134758,
45,3449,,0.06698185950517654
45,3449,0.062060967087745667,
46,3524,,0.06590051203966141
46,3524,0.06104251742362976,
47,3599,,0.06695818156003952
47,3599,0.060444194823503494,
48,3674,,0.06346116960048676
48,3674,0.05984269455075264,
49,3749,,0.06297443807125092
49,3749,0.058202799409627914,
50,3824,,0.06062426045536995
50,3824,0.05714529752731323,
51,3899,,0.05977557972073555
51,3899,0.05555729568004608,
52,3974,,0.057953931391239166
52,3974,0.05405430495738983,
53,4049,,0.056495338678359985
53,4049,0.052262742072343826,
54,4124,,0.05138430744409561
54,4124,0.05020148307085037,
55,4199,,0.049147821962833405
55,4199,0.04748055711388588,
56,4274,,0.04426215961575508
56,4274,0.046187736093997955,
57,4349,,0.04321351274847984
57,4349,0.04435312747955322,
58,4424,,0.042345061898231506
58,4424,0.042544834315776825,
59,4499,,0.0407085046172142
59,4499,0.04126094654202461,
60,4574,,0.04143192619085312
60,4574,0.03950439393520355,
61,4649,,0.04239850863814354
61,4649,0.04123912379145622,
62,4724,,0.03931158035993576
62,4724,0.04536157101392746,
63,4799,,0.04126405715942383
63,4799,0.03912118449807167,
64,4874,,0.039843518286943436
64,4874,0.050275515764951706,
65,4949,,0.04011978581547737
65,4949,0.06414058059453964,
66,5024,,0.050137441605329514
66,5024,0.04165381193161011,
67,5099,,0.036699142307043076
67,5099,0.041464995592832565,
68,5174,,0.035441577434539795
68,5174,0.035603515803813934,
69,5249,,0.034755222499370575
69,5249,0.03475788235664368,
70,5324,,0.03434325009584427
70,5324,0.03426149860024452,
