epoch,step,train_loss,val_loss
0,74,,2.2539024353027344
0,74,7.485732555389404,
1,149,,1.915037751197815
1,149,2.074432134628296,
2,224,,1.7547184228897095
2,224,1.79052734375,
3,299,,1.2981247901916504
3,299,1.490377426147461,
4,374,,0.9115732312202454
4,374,1.1460949182510376,
5,449,,0.8618737459182739
5,449,0.9178726077079773,
6,524,,0.6011238694190979
6,524,0.7138881683349609,
7,599,,0.579961895942688
7,599,0.6639196276664734,
8,674,,0.5592566132545471
8,674,0.6199666261672974,
9,749,,0.5613974332809448
9,749,0.5900633335113525,
10,824,,0.50755375623703
10,824,0.5313096046447754,
11,899,,0.6367834806442261
11,899,0.5049023032188416,
12,974,,0.5073457956314087
12,974,0.5666805505752563,
13,1049,,0.5418020486831665
13,1049,0.46679896116256714,
14,1124,,0.6220290660858154
14,1124,0.4842974841594696,
15,1199,,0.45000091195106506
15,1199,0.5020233988761902,
16,1274,,0.47079020738601685
16,1274,0.4344513416290283,
17,1349,,0.4761184751987457
17,1349,0.431890606880188,
18,1424,,0.505977988243103
18,1424,0.4388023912906647,
19,1499,,0.5488819479942322
19,1499,0.43859726190567017,
20,1574,,0.46991071105003357
20,1574,0.4715648889541626,
21,1649,,0.3405614495277405
21,1649,0.38696154952049255,
22,1724,,0.2808188199996948
22,1724,0.34251275658607483,
23,1799,,0.2712267339229584
23,1799,0.33872178196907043,
24,1874,,0.24615517258644104
24,1874,0.27975994348526,
25,1949,,0.21010680496692657
25,1949,0.2552641034126282,
26,2024,,0.21511979401111603
26,2024,0.24857325851917267,
27,2099,,0.6402695178985596
27,2099,0.5714272856712341,
28,2174,,0.37377116084098816
28,2174,0.4927283823490143,
29,2249,,0.2752166986465454
29,2249,0.35990431904792786,
30,2324,,0.30122748017311096
30,2324,0.3139152526855469,
31,2399,,0.2234521359205246
31,2399,0.2844676077365875,
32,2474,,0.37431615591049194
32,2474,0.32463717460632324,
33,2549,,0.4234893321990967
33,2549,0.2970423996448517,
34,2624,,0.2903149127960205
34,2624,0.27101272344589233,
35,2699,,0.22954778373241425
35,2699,0.23317652940750122,
36,2774,,0.19959469139575958
36,2774,0.21797698736190796,
37,2849,,0.1884450763463974
37,2849,0.21736763417720795,
38,2924,,0.23034188151359558
38,2924,0.2125602513551712,
39,2999,,0.20122882723808289
39,2999,0.25053414702415466,
40,3074,,0.17680321633815765
40,3074,0.20031394064426422,
41,3149,,0.21888689696788788
41,3149,0.24258272349834442,
42,3224,,0.20292548835277557
42,3224,0.2584178149700165,
43,3299,,0.2794096767902374
43,3299,0.24460022151470184,
44,3374,,0.23569437861442566
44,3374,0.20391321182250977,
45,3449,,0.2793094515800476
45,3449,0.20622415840625763,
46,3524,,0.2611306607723236
46,3524,0.17780277132987976,
47,3599,,0.42542046308517456
47,3599,0.18673335015773773,
48,3674,,0.233578160405159
48,3674,0.16702286899089813,
49,3749,,0.3889142572879791
49,3749,0.18495948612689972,
50,3824,,0.31587928533554077
50,3824,0.43309956789016724,
51,3899,,0.2094954252243042
51,3899,0.2659153640270233,
52,3974,,0.14348961412906647
52,3974,0.18364322185516357,
53,4049,,0.16995498538017273
53,4049,0.14549373090267181,
54,4124,,0.19415923953056335
54,4124,0.15885256230831146,
55,4199,,0.13525830209255219
55,4199,0.14808806777000427,
56,4274,,0.14526420831680298
56,4274,0.1530812531709671,
57,4349,,0.13186094164848328
57,4349,0.14827439188957214,
58,4424,,0.30125123262405396
58,4424,0.15416574478149414,
59,4499,,0.24285852909088135
59,4499,0.17604348063468933,
60,4574,,0.1924654096364975
60,4574,0.13010573387145996,
61,4649,,0.4279631972312927
61,4649,0.1274338960647583,
62,4724,,0.12303663790225983
62,4724,0.132909893989563,
63,4799,,0.11757035553455353
63,4799,0.13067492842674255,
64,4874,,0.29883092641830444
64,4874,0.11641015112400055,
65,4949,,0.15813176333904266
65,4949,0.1133144348859787,
66,5024,,0.28134381771087646
66,5024,0.1968654841184616,
67,5099,,0.15505102276802063
67,5099,0.2983899414539337,
68,5174,,0.11205027997493744
68,5174,0.12937630712985992,
69,5249,,0.14789851009845734
69,5249,0.14468321204185486,
70,5324,,0.13884539902210236
70,5324,0.11990822851657867,
71,5399,,0.18909284472465515
71,5399,0.12179353088140488,
72,5474,,0.10411711037158966
72,5474,0.10818789154291153,
73,5549,,0.19497399032115936
73,5549,0.13234178721904755,
74,5624,,0.10524334758520126
74,5624,0.12716013193130493,
75,5699,,0.10289372503757477
75,5699,0.09820415824651718,
76,5774,,0.19467376172542572
76,5774,0.10531441122293472,
77,5849,,0.11861468851566315
77,5849,0.12100660055875778,
78,5924,,0.10681778192520142
78,5924,0.0991889089345932,
79,5999,,0.12693384289741516
79,5999,0.09243319928646088,
80,6074,,0.16989657282829285
80,6074,0.3588726222515106,
81,6149,,0.1197841614484787
81,6149,0.12704844772815704,
82,6224,,0.1254027634859085
82,6224,0.11175257712602615,
83,6299,,0.11563708633184433
83,6299,0.10274486988782883,
84,6374,,0.09730322659015656
84,6374,0.09220685809850693,
85,6449,,0.2401425540447235
85,6449,0.1111026257276535,
86,6524,,0.10578125715255737
86,6524,0.12933780252933502,
87,6599,,0.09561792761087418
87,6599,0.08827107399702072,
88,6674,,0.10717936605215073
88,6674,0.10083457082509995,
89,6749,,0.09494666755199432
89,6749,0.08716955780982971,
90,6824,,0.10327690839767456
90,6824,0.0979805514216423,
91,6899,,0.11303167045116425
91,6899,0.09627339988946915,
92,6974,,0.12603425979614258
92,6974,0.17672887444496155,
93,7049,,0.11911938339471817
93,7049,0.19985784590244293,
94,7124,,0.14145179092884064
94,7124,0.0998803973197937,
95,7199,,0.1172376424074173
95,7199,0.10185355693101883,
96,7274,,0.11421345174312592
96,7274,0.08994501829147339,
97,7349,,0.08247064054012299
97,7349,0.081563800573349,
98,7424,,0.07768476009368896
98,7424,0.0705433040857315,
99,7499,,0.07933756709098816
99,7499,0.07172736525535583,
100,7574,,0.07377807050943375
100,7574,0.07472968846559525,
101,7649,,0.07100571691989899
101,7649,0.06904224306344986,
102,7724,,0.07910716533660889
102,7724,0.08799230307340622,
103,7799,,0.09343546628952026
103,7799,0.08517228066921234,
104,7874,,0.07145456969738007
104,7874,0.06891248375177383,
105,7949,,0.07982836663722992
105,7949,0.07457394897937775,
106,8024,,0.08603847026824951
106,8024,0.12265843898057938,
107,8099,,0.0777154490351677
107,8099,0.09949630498886108,
108,8174,,0.06670980155467987
108,8174,0.06683381646871567,
109,8249,,0.06538181006908417
109,8249,0.06528301537036896,
110,8324,,0.05725206062197685
110,8324,0.05910851061344147,
111,8399,,0.05737239122390747
111,8399,0.06091086566448212,
112,8474,,0.053983043879270554
112,8474,0.05566874146461487,
113,8549,,0.07098622620105743
113,8549,0.06994686275720596,
114,8624,,0.09670617431402206
114,8624,0.07352231442928314,
115,8699,,0.05162128806114197
115,8699,0.057897504419088364,
116,8774,,0.050573039799928665
116,8774,0.05264889448881149,
117,8849,,0.04936714470386505
117,8849,0.05330413952469826,
118,8924,,0.05111353471875191
118,8924,0.05208103358745575,
119,8999,,0.07610845565795898
119,8999,0.07861585170030594,
120,9074,,0.05415186285972595
120,9074,0.06532064825296402,
121,9149,,0.04905356094241142
121,9149,0.04859365522861481,
122,9224,,0.12377387285232544
122,9224,0.07783517241477966,
123,9299,,0.12261459976434708
123,9299,0.18656431138515472,
124,9374,,0.05524289608001709
124,9374,0.07367877662181854,
125,9449,,0.049387652426958084
125,9449,0.04841794818639755,
126,9524,,0.04637245088815689
126,9524,0.045115672051906586,
127,9599,,0.045922040939331055
127,9599,0.04734938591718674,
128,9674,,0.043722622096538544
128,9674,0.04407946765422821,
129,9749,,0.04549368470907211
129,9749,0.04599737003445625,
130,9824,,0.0479327030479908
130,9824,0.04572061449289322,
131,9899,,0.053805213421583176
131,9899,0.060114458203315735,
132,9974,,0.04523604363203049
132,9974,0.04707081615924835,
133,10049,,0.04369266703724861
133,10049,0.04350300878286362,
134,10124,,0.05132351443171501
134,10124,0.03994913399219513,
135,10199,,0.06877202540636063
135,10199,0.09435495734214783,
136,10274,,0.07285748422145844
136,10274,0.15877600014209747,
137,10349,,0.12756432592868805
137,10349,0.17459554970264435,
138,10424,,0.11422266066074371
138,10424,0.0861644521355629,
139,10499,,0.17858120799064636
139,10499,0.17583955824375153,
140,10574,,0.04268443584442139
140,10574,0.08613315969705582,
141,10649,,0.037438809871673584
141,10649,0.04339854419231415,
142,10724,,0.034413665533065796
142,10724,0.041685156524181366,
143,10799,,0.034199319779872894
143,10799,0.03895513713359833,
144,10874,,0.03698005527257919
144,10874,0.037010639905929565,
145,10949,,0.03652843087911606
145,10949,0.03650447353720665,
146,11024,,0.031821008771657944
146,11024,0.03510178253054619,
147,11099,,0.03805544599890709
147,11099,0.035624731332063675,
148,11174,,0.03723714128136635
148,11174,0.03876449540257454,
149,11249,,0.05448872968554497
149,11249,0.052450720220804214,
150,11324,,0.042685288935899734
150,11324,0.047482844442129135,
151,11399,,0.04565320163965225
151,11399,0.04532700777053833,
152,11474,,0.037936270236968994
152,11474,0.051563672721385956,
153,11549,,0.034753747284412384
153,11549,0.039840903133153915,
154,11624,,0.03685054928064346
154,11624,0.03883488476276398,
155,11699,,0.03648480027914047
155,11699,0.036352403461933136,
156,11774,,0.03905275836586952
156,11774,0.03631743788719177,
157,11849,,0.03570832312107086
157,11849,0.03785781189799309,
158,11924,,0.03288710489869118
158,11924,0.032593585550785065,
159,11999,,0.05126490071415901
159,11999,0.035578444600105286,
160,12074,,0.26584357023239136
160,12074,0.886288583278656,
161,12149,,0.1461503803730011
161,12149,0.22300241887569427,
162,12224,,0.09660942852497101
162,12224,0.15764416754245758,
163,12299,,0.07628585398197174
163,12299,0.09238085150718689,
164,12374,,0.05704507976770401
164,12374,0.0712142214179039,
165,12449,,0.057764939963817596
165,12449,0.07828404009342194,
166,12524,,0.05649247765541077
166,12524,0.0543924905359745,
167,12599,,0.0503285713493824
167,12599,0.05190658196806908,
168,12674,,0.04424811154603958
168,12674,0.04804139956831932,
169,12749,,0.05486353486776352
169,12749,0.04806656390428543,
170,12824,,0.04501456767320633
170,12824,0.04968211427330971,
171,12899,,0.04618273302912712
171,12899,0.04324144497513771,
172,12974,,0.04782194644212723
172,12974,0.039014577865600586,
173,13049,,0.04470352083444595
173,13049,0.041621532291173935,
174,13124,,0.04369743913412094
174,13124,0.041673168540000916,
175,13199,,0.046209294348955154
175,13199,0.03807632997632027,
176,13274,,0.040915705263614655
176,13274,0.036810364574193954,
177,13349,,0.04050629585981369
177,13349,0.03825698047876358,
178,13424,,0.04740913584828377
178,13424,0.04637443646788597,
179,13499,,0.04499693214893341
179,13499,0.042757805436849594,
180,13574,,0.03638383373618126
180,13574,0.03853295370936394,
181,13649,,0.03342115879058838
181,13649,0.03208521008491516,
182,13724,,0.036383479833602905
182,13724,0.0308060459792614,
183,13799,,0.03695903718471527
183,13799,0.03133046254515648,
184,13874,,0.03494492173194885
184,13874,0.034894246608018875,
185,13949,,0.03469039499759674
185,13949,0.03342271223664284,
186,14024,,0.062302060425281525
186,14024,0.03178922459483147,
187,14099,,0.12202847003936768
187,14099,0.3267732858657837,
188,14174,,0.04577324539422989
188,14174,0.09191632270812988,
189,14249,,0.036270931363105774
189,14249,0.039608776569366455,
190,14324,,0.03435755893588066
190,14324,0.030593086034059525,
191,14399,,0.0425335168838501
191,14399,0.046877287328243256,
192,14474,,0.03824847564101219
192,14474,0.03615657985210419,
193,14549,,0.03779807686805725
193,14549,0.03743733838200569,
194,14624,,0.0355600006878376
194,14624,0.031379539519548416,
195,14699,,0.04827966168522835
195,14699,0.032295987010002136,
196,14774,,0.042156971991062164
196,14774,0.045807793736457825,
197,14849,,0.03887223079800606
197,14849,0.035547737032175064,
198,14924,,0.03666870668530464
198,14924,0.038835056126117706,
199,14999,,0.03463006764650345
199,14999,0.035297904163599014,
200,15074,,0.044292472302913666
200,15074,0.033607661724090576,
201,15149,,0.05893229320645332
201,15149,0.04940615966916084,
202,15224,,0.046652745455503464
202,15224,0.03776343911886215,
203,15299,,0.045131150633096695
203,15299,0.03994031250476837,
204,15374,,0.039812881499528885
204,15374,0.03403129428625107,
205,15449,,0.03705081716179848
205,15449,0.0436435304582119,
206,15524,,0.03442958742380142
206,15524,0.034846290946006775,
207,15599,,0.04387851431965828
207,15599,0.03683257848024368,
208,15674,,0.044489070773124695
208,15674,0.03263368830084801,
209,15749,,0.05797600746154785
209,15749,0.04102703556418419,
210,15824,,0.039727579802274704
210,15824,0.047492992132902145,
211,15899,,0.03232719749212265
211,15899,0.03325221687555313,
212,15974,,0.044202014803886414
212,15974,0.031147778034210205,
213,16049,,0.06645683944225311
213,16049,0.04445132613182068,
214,16124,,0.03570778667926788
214,16124,0.038030900061130524,
215,16199,,0.15280285477638245
215,16199,0.28814318776130676,
216,16274,,0.050505995750427246
216,16274,0.1020340621471405,
217,16349,,0.043537743389606476
217,16349,0.043738335371017456,
218,16424,,0.04019778221845627
218,16424,0.03909984230995178,
219,16499,,0.0334085151553154
219,16499,0.04314759373664856,
220,16574,,0.033324774354696274
220,16574,0.03449856862425804,
221,16649,,0.04326755926012993
221,16649,0.03566240891814232,
222,16724,,0.038904447108507156
222,16724,0.038492776453495026,
223,16799,,0.034569818526506424
223,16799,0.03570101410150528,
224,16874,,0.033363424241542816
224,16874,0.029765911400318146,
225,16949,,0.03434233367443085
225,16949,0.03370684012770653,
226,17024,,0.04312746971845627
226,17024,0.029262905940413475,
227,17099,,0.03953998535871506
227,17099,0.03242696076631546,
228,17174,,0.054639142006635666
228,17174,0.03984387218952179,
229,17249,,0.04030557721853256
229,17249,0.0921696126461029,
230,17324,,0.038025226444005966
230,17324,0.03715962544083595,
231,17399,,0.03212940692901611
231,17399,0.03247963637113571,
232,17474,,0.03161097317934036
232,17474,0.029158227145671844,
233,17549,,0.03851020336151123
233,17549,0.03349747881293297,
234,17624,,0.03138672932982445
234,17624,0.0320887453854084,
235,17699,,0.036595843732357025
235,17699,0.030102843418717384,
236,17774,,0.031093928962945938
236,17774,0.029801880940794945,
237,17849,,0.04763317480683327
237,17849,0.029084714129567146,
238,17924,,0.5265219807624817
238,17924,0.15408428013324738,
239,17999,,0.06765571236610413
239,17999,0.2056613713502884,
