epoch,step,train_loss,val_loss
0,74,,0.5588592290878296
0,74,5.380366802215576,
1,149,,0.14006516337394714
1,149,0.2775355875492096,
2,224,,0.09886340796947479
2,224,0.110202357172966,
3,299,,0.07823394984006882
3,299,0.08422672748565674,
4,374,,0.06698073446750641
4,374,0.07244093716144562,
5,449,,0.05935061722993851
5,449,0.06083139404654503,
6,524,,0.05452936142683029
6,524,0.05360979214310646,
7,599,,0.049553416669368744
7,599,0.05049489811062813,
8,674,,0.043908484280109406
8,674,0.04397684708237648,
9,749,,0.04363073408603668
9,749,0.04345546290278435,
10,824,,0.03785789757966995
10,824,0.038408201187849045,
11,899,,0.038103993982076645
11,899,0.03651617467403412,
12,974,,0.05934428051114082
12,974,0.03971095383167267,
13,1049,,0.035743482410907745
13,1049,0.05274336785078049,
14,1124,,0.03176609426736832
14,1124,0.03266895189881325,
15,1199,,0.030602460727095604
15,1199,0.030087601393461227,
16,1274,,0.02945008873939514
16,1274,0.029222290962934494,
17,1349,,0.0285439845174551
17,1349,0.028380336239933968,
18,1424,,0.03075234591960907
18,1424,0.0279502272605896,
19,1499,,0.03894038125872612
19,1499,0.033756691962480545,
20,1574,,0.027239784598350525
20,1574,0.03338919207453728,
21,1649,,0.025882532820105553
21,1649,0.02618560567498207,
22,1724,,0.024770939722657204
22,1724,0.025299282744526863,
23,1799,,0.025075405836105347
23,1799,0.026002053171396255,
24,1874,,0.023465590551495552
24,1874,0.024008920416235924,
25,1949,,0.023648368194699287
25,1949,0.023487448692321777,
26,2024,,0.023099303245544434
26,2024,0.0234580896794796,
27,2099,,0.023599624633789062
27,2099,0.023290228098630905,
28,2174,,0.021240156143903732
28,2174,0.022846698760986328,
29,2249,,0.021145522594451904
29,2249,0.022985724732279778,
30,2324,,0.02033867873251438
30,2324,0.020862696692347527,
31,2399,,0.01970132626593113
31,2399,0.019915033131837845,
32,2474,,0.017766902223229408
32,2474,0.018725497648119926,
33,2549,,0.01743033155798912
33,2549,0.018419446423649788,
34,2624,,0.018217522650957108
34,2624,0.016785193234682083,
35,2699,,0.015260286629199982
35,2699,0.0191337987780571,
36,2774,,0.014191952534019947
36,2774,0.014943289570510387,
37,2849,,0.013665197417140007
37,2849,0.01481173187494278,
38,2924,,0.014233872294425964
38,2924,0.014150924980640411,
39,2999,,0.013913773000240326
39,2999,0.013694459572434425,
40,3074,,0.01244613341987133
40,3074,0.013015272095799446,
41,3149,,0.01220780611038208
41,3149,0.013298334553837776,
42,3224,,0.010494088754057884
42,3224,0.01173934992402792,
43,3299,,0.011880737729370594
43,3299,0.013090750202536583,
44,3374,,0.010048171505331993
44,3374,0.01127308327704668,
45,3449,,0.009176082909107208
45,3449,0.009890603832900524,
46,3524,,0.008805922232568264
46,3524,0.009474139660596848,
47,3599,,0.008468099869787693
47,3599,0.009622284211218357,
48,3674,,0.008529292419552803
48,3674,0.009187240153551102,
49,3749,,0.008229123428463936
49,3749,0.009039629250764847,
50,3824,,0.00808589719235897
50,3824,0.009064985439181328,
51,3899,,0.008015060797333717
51,3899,0.00877256691455841,
52,3974,,0.008086390793323517
52,3974,0.008386255241930485,
53,4049,,0.007702748291194439
53,4049,0.008348825387656689,
54,4124,,0.00984311942011118
54,4124,0.012121780775487423,
55,4199,,0.008231227286159992
55,4199,0.009859306737780571,
56,4274,,0.008219926618039608
56,4274,0.008528731763362885,
57,4349,,0.007757095154374838
57,4349,0.00864022970199585,
58,4424,,0.0077490126714110374
58,4424,0.008337012492120266,
59,4499,,0.008346496149897575
59,4499,0.008111812174320221,
60,4574,,0.0076864720322191715
60,4574,0.0086330221965909,
61,4649,,0.008466359227895737
61,4649,0.00818722601979971,
62,4724,,0.007964936085045338
62,4724,0.00827797595411539,
63,4799,,0.007755838334560394
63,4799,0.008269901387393475,
64,4874,,0.007417456712573767
64,4874,0.008280145935714245,
65,4949,,0.00769068906083703
65,4949,0.008256996050477028,
66,5024,,0.008954977616667747
66,5024,0.008405789732933044,
67,5099,,0.0079052047803998
67,5099,0.008247342891991138,
68,5174,,0.007969332858920097
68,5174,0.008271721191704273,
69,5249,,0.008870354853570461
69,5249,0.00808840710669756,
70,5324,,0.008140276186168194
70,5324,0.008838513866066933,
71,5399,,0.007373730652034283
71,5399,0.008050797507166862,
72,5474,,0.009370301850140095
72,5474,0.008867645636200905,
73,5549,,0.00717995036393404
73,5549,0.008122961968183517,
74,5624,,0.008206761442124844
74,5624,0.007625315338373184,
75,5699,,0.008005829527974129
75,5699,0.008190905675292015,
76,5774,,0.008263658732175827
76,5774,0.008069640956819057,
77,5849,,0.008769551292061806
77,5849,0.008180249482393265,
78,5924,,0.007147171534597874
78,5924,0.007827776484191418,
79,5999,,0.00874759815633297
79,5999,0.009202183224260807,
80,6074,,0.007255917880684137
80,6074,0.009605142287909985,
81,6149,,0.006976061500608921
81,6149,0.00787939503788948,
82,6224,,0.007043774239718914
82,6224,0.007994205690920353,
83,6299,,0.0071290284395217896
83,6299,0.00792019534856081,
84,6374,,0.007783256471157074
84,6374,0.008202743716537952,
85,6449,,0.007316195871680975
85,6449,0.008327984251081944,
86,6524,,0.007976120337843895
86,6524,0.008840643800795078,
87,6599,,0.007561980281025171
87,6599,0.008907093666493893,
88,6674,,0.007089535240083933
88,6674,0.008231783285737038,
89,6749,,0.0077980742789804935
89,6749,0.00867579597979784,
90,6824,,0.007063503377139568
90,6824,0.007726634386926889,
91,6899,,0.008165943436324596
91,6899,0.00809874851256609,
92,6974,,0.007365944795310497
92,6974,0.008086488582193851,
93,7049,,0.007164041046053171
93,7049,0.008474260568618774,
94,7124,,0.006789185106754303
94,7124,0.007846618071198463,
95,7199,,0.009119251742959023
95,7199,0.008269253186881542,
96,7274,,0.0070502362214028835
96,7274,0.008302194997668266,
