epoch,step,train_loss,val_loss
0,74,,2.341439723968506
0,74,8.424406051635742,
1,149,,2.012439250946045
1,149,2.1370625495910645,
2,224,,1.8438775539398193
2,224,1.936468482017517,
3,299,,1.5390068292617798
3,299,1.6847113370895386,
4,374,,1.0991766452789307
4,374,1.2553892135620117,
5,449,,0.9410606622695923
5,449,0.9440925121307373,
6,524,,0.6967549920082092
6,524,0.7878381013870239,
7,599,,0.5919739603996277
7,599,0.6954233646392822,
8,674,,0.55595463514328
8,674,0.6366186141967773,
9,749,,0.5300203561782837
9,749,0.5862640142440796,
10,824,,0.4666799008846283
10,824,0.48240184783935547,
11,899,,0.385518878698349
11,899,0.4273025095462799,
12,974,,0.3120065927505493
12,974,0.384103000164032,
13,1049,,0.279379665851593
13,1049,0.3490128219127655,
14,1124,,0.2577168345451355
14,1124,0.32605475187301636,
15,1199,,0.2391839325428009
15,1199,0.299972802400589,
16,1274,,0.2860652208328247
16,1274,0.2983754873275757,
17,1349,,0.26059356331825256
17,1349,0.2967525124549866,
18,1424,,0.21160435676574707
18,1424,0.36208534240722656,
19,1499,,0.20214295387268066
19,1499,0.2590143382549286,
20,1574,,0.18734216690063477
20,1574,0.22598564624786377,
21,1649,,0.17991355061531067
21,1649,0.2106914073228836,
22,1724,,0.8365381360054016
22,1724,0.28683677315711975,
23,1799,,0.2941651940345764
23,1799,0.35903072357177734,
24,1874,,0.16188958287239075
24,1874,0.22289027273654938,
25,1949,,0.19414877891540527
25,1949,0.1863022744655609,
26,2024,,0.15201278030872345
26,2024,0.1993269920349121,
27,2099,,0.15712659060955048
27,2099,0.1616012006998062,
28,2174,,0.13166746497154236
28,2174,0.15283139050006866,
29,2249,,0.6492884755134583
29,2249,0.13810878992080688,
30,2324,,0.14869937300682068
30,2324,0.28134217858314514,
31,2399,,0.1336131989955902
31,2399,0.1497679054737091,
32,2474,,0.12182527780532837
32,2474,0.1360984891653061,
33,2549,,0.12152339518070221
33,2549,0.12262298911809921,
34,2624,,0.10997271537780762
34,2624,0.12417915463447571,
35,2699,,0.11265270411968231
35,2699,0.1145389974117279,
36,2774,,0.10678759962320328
36,2774,0.11689683049917221,
37,2849,,0.10971879959106445
37,2849,0.10824006050825119,
38,2924,,0.13797910511493683
38,2924,0.12010183930397034,
39,2999,,0.11252808570861816
39,2999,0.11295420676469803,
40,3074,,0.11868343502283096
40,3074,0.11127011477947235,
41,3149,,0.11763396114110947
41,3149,0.10389544814825058,
42,3224,,0.12311049550771713
42,3224,0.10863324254751205,
43,3299,,0.12850388884544373
43,3299,0.09291735291481018,
44,3374,,0.10738649219274521
44,3374,0.09694962203502655,
45,3449,,0.2035207748413086
45,3449,0.09461700916290283,
46,3524,,0.10393162816762924
46,3524,0.11547345668077469,
47,3599,,0.11164586246013641
47,3599,0.08806928992271423,
48,3674,,0.12523439526557922
48,3674,0.10433699935674667,
49,3749,,0.10234024375677109
49,3749,0.09009483456611633,
50,3824,,0.09517542272806168
50,3824,0.07814987748861313,
51,3899,,0.11740706115961075
51,3899,0.0853341594338417,
52,3974,,0.09969762712717056
52,3974,0.11182412505149841,
53,4049,,0.08353553712368011
53,4049,0.0861879214644432,
54,4124,,0.07814233005046844
54,4124,0.07620812952518463,
55,4199,,0.07338449358940125
55,4199,0.08069374412298203,
56,4274,,0.09216247498989105
56,4274,0.07776070386171341,
57,4349,,0.3179279863834381
