epoch,step,train_loss,val_loss
0,74,,8.149319648742676
0,74,18.151023864746094,
1,149,,4.142666339874268
1,149,6.420037269592285,
2,224,,2.6794354915618896
2,224,3.456963300704956,
3,299,,2.2656307220458984
3,299,2.4555554389953613,
4,374,,2.138261079788208
4,374,2.1920852661132812,
5,449,,2.059924602508545
5,449,2.0728156566619873,
6,524,,1.9755079746246338
6,524,1.9868733882904053,
7,599,,1.9046401977539062
7,599,1.9130064249038696,
8,674,,1.8362791538238525
8,674,1.8479591608047485,
9,749,,1.7525336742401123
9,749,1.7730001211166382,
10,824,,1.6203744411468506
10,824,1.6732791662216187,
11,899,,1.550205945968628
11,899,1.5281383991241455,
12,974,,1.326566457748413
12,974,1.3966974020004272,
13,1049,,1.1659233570098877
13,1049,1.2118390798568726,
14,1124,,1.0256989002227783
14,1124,1.0843411684036255,
15,1199,,0.894090473651886
15,1199,0.9482858180999756,
16,1274,,0.7719473838806152
16,1274,0.8346314430236816,
17,1349,,0.6812487840652466
17,1349,0.7439866662025452,
18,1424,,0.6173178553581238
18,1424,0.6790786981582642,
19,1499,,0.5574482679367065
19,1499,0.6319543719291687,
20,1574,,0.512621283531189
20,1574,0.5899074077606201,
21,1649,,0.48642173409461975
21,1649,0.557195782661438,
22,1724,,0.4612051546573639
22,1724,0.5294199585914612,
23,1799,,0.44668513536453247
23,1799,0.5028523802757263,
24,1874,,0.4241752624511719
24,1874,0.4802204966545105,
25,1949,,0.4061158299446106
25,1949,0.4573062062263489,
26,2024,,0.3955689072608948
26,2024,0.4406343996524811,
27,2099,,0.38666486740112305
27,2099,0.4286026060581207,
28,2174,,0.3776439428329468
28,2174,0.41783446073532104,
29,2249,,0.3729749619960785
29,2249,0.4105319082736969,
30,2324,,0.36734285950660706
30,2324,0.4017341732978821,
31,2399,,0.36041611433029175
31,2399,0.3945803940296173,
32,2474,,0.3552927076816559
32,2474,0.3873496353626251,
33,2549,,0.3460066020488739
33,2549,0.3803936243057251,
34,2624,,0.31353235244750977
34,2624,0.3614092767238617,
35,2699,,0.2733500897884369
35,2699,0.32034748792648315,
36,2774,,0.25692611932754517
36,2774,0.2874864339828491,
37,2849,,0.24759578704833984
37,2849,0.27523142099380493,
38,2924,,0.24084258079528809
38,2924,0.26668885350227356,
39,2999,,0.23398134112358093
39,2999,0.2600961923599243,
40,3074,,0.22989849746227264
40,3074,0.25398439168930054,
41,3149,,0.2254679650068283
41,3149,0.2482001781463623,
42,3224,,0.2228163480758667
42,3224,0.24398374557495117,
43,3299,,0.21994855999946594
43,3299,0.23988774418830872,
44,3374,,0.21615007519721985
44,3374,0.23631909489631653,
45,3449,,0.21541765332221985
45,3449,0.23367510735988617,
46,3524,,0.21225297451019287
46,3524,0.23038989305496216,
47,3599,,0.21087169647216797
47,3599,0.22771616280078888,
48,3674,,0.20987412333488464
48,3674,0.2254238873720169,
49,3749,,0.2086528241634369
49,3749,0.22304067015647888,
50,3824,,0.2074570655822754
50,3824,0.22163614630699158,
51,3899,,0.20689770579338074
51,3899,0.2203720360994339,
52,3974,,0.20522546768188477
52,3974,0.21863815188407898,
53,4049,,0.2043611705303192
53,4049,0.2160441279411316,
54,4124,,0.20209848880767822
54,4124,0.2142811268568039,
55,4199,,0.20231017470359802
55,4199,0.21231397986412048,
56,4274,,0.2008117139339447
56,4274,0.21092240512371063,
57,4349,,0.20061568915843964
57,4349,0.21042701601982117,
58,4424,,0.19834068417549133
58,4424,0.20922671258449554,
59,4499,,0.19785143435001373
59,4499,0.20760732889175415,
60,4574,,0.19601570069789886
60,4574,0.20643551647663116,
61,4649,,0.19568611681461334
61,4649,0.2041095644235611,
62,4724,,0.19457966089248657
62,4724,0.20360040664672852,
63,4799,,0.194144606590271
63,4799,0.20121172070503235,
64,4874,,0.19341595470905304
64,4874,0.19933852553367615,
65,4949,,0.19324564933776855
65,4949,0.1984523981809616,
66,5024,,0.19190701842308044
66,5024,0.19693894684314728,
67,5099,,0.19200098514556885
67,5099,0.19536438584327698,
68,5174,,0.19011765718460083
68,5174,0.19439691305160522,
69,5249,,0.18907129764556885
69,5249,0.192427858710289,
70,5324,,0.189132422208786
70,5324,0.19133053719997406,
71,5399,,0.1883264034986496
71,5399,0.19018450379371643,
72,5474,,0.18779180943965912
72,5474,0.1891995370388031,
73,5549,,0.18704375624656677
73,5549,0.18816915154457092,
74,5624,,0.1859970986843109
74,5624,0.18745765089988708,
75,5699,,0.18584243953227997
75,5699,0.18666428327560425,
76,5774,,0.18559998273849487
76,5774,0.18557214736938477,
77,5849,,0.1858421415090561
77,5849,0.1844961941242218,
78,5924,,0.1846340447664261
78,5924,0.18394267559051514,
79,5999,,0.18406572937965393
79,5999,0.18388934433460236,
80,6074,,0.18353483080863953
80,6074,0.18269596993923187,
81,6149,,0.18307505548000336
81,6149,0.1823982149362564,
82,6224,,0.18291795253753662
82,6224,0.18124757707118988,
83,6299,,0.18173371255397797
83,6299,0.18127335608005524,
84,6374,,0.182809978723526
84,6374,0.18030443787574768,
85,6449,,0.1816076785326004
85,6449,0.17944158613681793,
86,6524,,0.18114237487316132
86,6524,0.17864437401294708,
87,6599,,0.1804054081439972
87,6599,0.1776282787322998,
88,6674,,0.18041929602622986
88,6674,0.17724743485450745,
89,6749,,0.1804322451353073
89,6749,0.1763589084148407,
90,6824,,0.17995509505271912
90,6824,0.1757761836051941,
91,6899,,0.17989833652973175
91,6899,0.17538343369960785,
92,6974,,0.1785861998796463
92,6974,0.17497430741786957,
93,7049,,0.17878399789333344
93,7049,0.17446647584438324,
94,7124,,0.17843322455883026
94,7124,0.17371493577957153,
95,7199,,0.17795655131340027
95,7199,0.1730073094367981,
96,7274,,0.1773350089788437
96,7274,0.1725546270608902,
97,7349,,0.17755559086799622
97,7349,0.17297840118408203,
98,7424,,0.17728610336780548
98,7424,0.1717449128627777,
99,7499,,0.1758037507534027
99,7499,0.1717713326215744,
100,7574,,0.1760639101266861
100,7574,0.17043446004390717,
101,7649,,0.17593471705913544
101,7649,0.17050550878047943,
102,7724,,0.17518019676208496
102,7724,0.16977745294570923,
103,7799,,0.17504331469535828
103,7799,0.16906963288784027,
104,7874,,0.17527854442596436
104,7874,0.16873043775558472,
105,7949,,0.17366662621498108
105,7949,0.16803766787052155,
106,8024,,0.1734510213136673
106,8024,0.16765500605106354,
107,8099,,0.17371919751167297
107,8099,0.1663997769355774,
108,8174,,0.17354102432727814
108,8174,0.16614407300949097,
109,8249,,0.17238841950893402
109,8249,0.16599266231060028,
110,8324,,0.17234739661216736
110,8324,0.16547653079032898,
111,8399,,0.17534959316253662
111,8399,0.1647862195968628,
112,8474,,0.17252188920974731
112,8474,0.16431266069412231,
113,8549,,0.17171816527843475
113,8549,0.1637730598449707,
114,8624,,0.17114636301994324
114,8624,0.163372203707695,
115,8699,,0.17060279846191406
115,8699,0.16230791807174683,
116,8774,,0.17125241458415985
116,8774,0.16205909848213196,
117,8849,,0.17045150697231293
117,8849,0.16187644004821777,
118,8924,,0.16927139461040497
118,8924,0.1616181880235672,
119,8999,,0.17117583751678467
119,8999,0.1603998839855194,
120,9074,,0.17119348049163818
120,9074,0.16110818088054657,
121,9149,,0.17011912167072296
121,9149,0.16002918779850006,
122,9224,,0.16872814297676086
122,9224,0.1594047099351883,
123,9299,,0.1691576987504959
123,9299,0.159230038523674,
124,9374,,0.1692788451910019
124,9374,0.15952934324741364,
125,9449,,0.16844254732131958
125,9449,0.15832439064979553,
126,9524,,0.16817820072174072
126,9524,0.15732146799564362,
