epoch,step,train_loss,val_loss
0,74,,2.2740044593811035
0,74,6.73940372467041,
1,149,,1.900303840637207
1,149,2.0820112228393555,
2,224,,1.427941918373108
2,224,1.6427146196365356,
3,299,,0.8644181489944458
3,299,1.1521856784820557,
4,374,,0.606037974357605
4,374,0.7711612582206726,
5,449,,0.34064432978630066
5,449,0.4667744040489197,
6,524,,0.33290940523147583
6,524,0.3564596474170685,
7,599,,0.276766836643219
7,599,0.3179455101490021,
8,674,,0.2658548653125763
8,674,0.28897079825401306,
9,749,,0.26151686906814575
9,749,0.2864049971103668,
10,824,,0.31428980827331543
10,824,0.34778326749801636,
11,899,,0.2688436508178711
11,899,0.28778043389320374,
12,974,,0.2609284222126007
12,974,0.28421980142593384,
13,1049,,0.25726112723350525
13,1049,0.273914635181427,
14,1124,,0.25644630193710327
14,1124,0.2834373712539673,
15,1199,,0.24625685811042786
15,1199,0.27605825662612915,
16,1274,,0.29738885164260864
16,1274,0.2976249158382416,
17,1349,,0.26689520478248596
17,1349,0.31875407695770264,
18,1424,,0.2536797821521759
18,1424,0.26945558190345764,
19,1499,,0.25528356432914734
19,1499,0.2609166204929352,
20,1574,,0.25167936086654663
20,1574,0.25719550251960754,
21,1649,,0.23950576782226562
21,1649,0.2555123269557953,
22,1724,,0.24206331372261047
22,1724,0.258148193359375,
23,1799,,0.238485187292099
23,1799,0.2516060173511505,
24,1874,,0.23792330920696259
24,1874,0.2549816966056824,
25,1949,,0.2306632101535797
25,1949,0.247721329331398,
26,2024,,0.236928790807724
26,2024,0.266104519367218,
27,2099,,0.23713012039661407
27,2099,0.2478678673505783,
28,2174,,0.2221461534500122
28,2174,0.23469175398349762,
29,2249,,0.2147080898284912
29,2249,0.22175611555576324,
30,2324,,0.22479958832263947
30,2324,0.2376391589641571,
31,2399,,0.20716480910778046
31,2399,0.20867782831192017,
32,2474,,0.17965981364250183
32,2474,0.19640293717384338,
33,2549,,0.18020251393318176
33,2549,0.176313579082489,
34,2624,,0.1527884304523468
34,2624,0.16734805703163147,
35,2699,,0.15098150074481964
35,2699,0.14672653377056122,
36,2774,,0.1472141295671463
36,2774,0.1386864185333252,
37,2849,,0.13927391171455383
37,2849,0.12764160335063934,
38,2924,,0.5111572742462158
38,2924,0.37736761569976807,
39,2999,,0.254606157541275
39,2999,0.6113206744194031,
40,3074,,0.17356786131858826
