epoch,step,train_loss,val_loss
0,74,,9.711458206176758
0,74,19.86443328857422,
1,149,,6.447096347808838
1,149,7.972446918487549,
2,224,,3.7305824756622314
2,224,5.332505702972412,
3,299,,2.7871270179748535
3,299,3.345404624938965,
4,374,,2.422555446624756
4,374,2.651244878768921,
5,449,,2.239933490753174
5,449,2.321059226989746,
6,524,,2.160414218902588
6,524,2.1741275787353516,
7,599,,2.0911998748779297
7,599,2.0947277545928955,
8,674,,2.0258376598358154
8,674,2.0296027660369873,
9,749,,1.9675281047821045
9,749,1.9734971523284912,
10,824,,1.9158437252044678
10,824,1.920741319656372,
11,899,,1.8722388744354248
11,899,1.8724271059036255,
12,974,,1.8313506841659546
12,974,1.8271175622940063,
13,1049,,1.7904078960418701
13,1049,1.7826120853424072,
14,1124,,1.7472102642059326
14,1124,1.7374063730239868,
15,1199,,1.6883951425552368
15,1199,1.686838984489441,
16,1274,,1.6121025085449219
16,1274,1.617876410484314,
17,1349,,1.5484038591384888
17,1349,1.5491981506347656,
18,1424,,1.4829366207122803
18,1424,1.4819236993789673,
19,1499,,1.4081003665924072
19,1499,1.4102776050567627,
20,1574,,1.3290611505508423
20,1574,1.3346933126449585,
21,1649,,1.2366541624069214
21,1649,1.258208990097046,
22,1724,,1.1472728252410889
22,1724,1.157893419265747,
23,1799,,1.0809820890426636
23,1799,1.0889439582824707,
24,1874,,1.0145599842071533
24,1874,1.0226048231124878,
25,1949,,0.9673224687576294
25,1949,0.9700714945793152,
26,2024,,0.9194689989089966
26,2024,0.9245399236679077,
27,2099,,0.86870276927948
27,2099,0.8834832906723022,
28,2174,,0.8091634511947632
28,2174,0.8407338261604309,
29,2249,,0.7377548217773438
29,2249,0.7954608798027039,
30,2324,,0.6801823973655701
30,2324,0.7446606159210205,
31,2399,,0.628142237663269
31,2399,0.6912416815757751,
32,2474,,0.5487974882125854
32,2474,0.6200647354125977,
33,2549,,0.48242539167404175
33,2549,0.5520501136779785,
34,2624,,0.4318099915981293
34,2624,0.4922466576099396,
35,2699,,0.40661516785621643
35,2699,0.4544235169887543,
36,2774,,0.37586161494255066
36,2774,0.42258933186531067,
37,2849,,0.35503482818603516
37,2849,0.39610281586647034,
38,2924,,0.342232882976532
38,2924,0.3751547336578369,
39,2999,,0.32271867990493774
